//ID	Название моба	Портрет	Тип модели	Тип логической модели	Номер структуры	Suite Serial	Suite Quantity	Вид головы	Вид лица	Вид тела	Вид рук	Вид ног	Вид оружия в левой руке	Вид оружия в правой руке	Крылья	ID эффекта	EeffID	Номера действующих эффектов	Тень (0-нет,1-да)	ID действий	Прозрачность (100-непрозрачный,0-невидимый)	Звук ходьбы	Звук дыхания	Звук смерти	Можно ли контролировать (0-нет,1-да)	Ограничение в районе	Уровень расположения над землей	Одетые шмотки	Длина	Ширина	Высота	Дапозон противоречия	Возраждение	Смерть	Эффект возраждения	Эффект смерти	Действие во время бездействия	Мгновеное действие во время смерти	Эффект отображения оставшегося ХП	Атака может быть отклонена(0-нет,1-да)	Подтверждение использования ветра(0-нет,1-да)	Сценарий	Использует оружие(0-нет,1-да)	ID Навыков	Шанс использования навыков	Дроп лист	Шанс выпадения предмета	Предельное кол-во	Шанс неудачи	Приставка уровня	Дроп лист квестовых вещей	Шанс выпадения	ИИ	Поворот	Радиус обзора	Шум	Получение опыта	Свет	mobexp	Лвл	Макс.ХП	ХП	Макс.МН	МН	Мин. атк	Макс. атк	ПР	Защита	Шанс попадания	Шанс уклонения	Шанс критического удара	Шанс выпадения	Реген ХП	Реген МН	Скорость атк	Диапозон атаки	Радиус преследования	Скорость бега	Шанс выпадения ресурсов	Сила	Ловкость	Точность	Телосложение	Дух	Удача	left_rad	Гильдия	Титл	Профессия	Опыт	Необходимое кол-во опыта для следующего уровня	репутация	Очки статов	Очки навыков	Деньги	Вид камеры	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	tsfar		
458	Логово Зловещей черепахи	Fearsome Tortois	4	2	274	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	305	100	-1	-1	-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,908	2,079	0,278	40	1,0,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	0	20	0	15	0	0	0	10	2	-2	1	10	200	1	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
459	Груз (древесина)	Камень NPC	4	2	276	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	13	100	-1	-1	-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,731	1,986	2,665	40	1,5,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	10	0	9	3	1217	500	1500	0	0	155	155	155	155	155	155	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
460	Затонувший корабль	Затонувший кораб	4	9	306	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	306	100	-1	-1	-1	0	1	-10	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	18,488	17,899	8,596	40	0,0,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	1	10	0	20	0	1	2	10	2	-2	1	10	198	1	1	2000	300	1500	0	0	2	1	5	8	6	6	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
461	Рыбный косяк	Рыбный косяк	4	8	307	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	307	100	-1	-1	-1	0	1	-10	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	11,567	23,008	5,155	40	0,0,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	1	10	0	20	0	1	2	10	2	-2	1	10	198	0	1	2000	300	1500	0	0	2	1	5	8	6	6	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
462	Рыбный косяк (богатый)	Рыбный косяк	4	8	308	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	307	100	-1	-1	-1	0	1	-10	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	11,567	23,008	5,155	40	0,0,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	2	15	0	25	0	3	4	10	3	-1	1	10	197	0	1	2000	300	1500	0	0	4	2	6	11	7	7	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
463	Птичье гнездо	Птичье гнездо	4	2	309	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	306	100	-1	-1	-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	2,644	2,93	4,362	40	1,0,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	0	20	0	15	0	0	0	10	2	-2	1	10	200	1	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
464	Руда	Каменное чудище	4	7	312	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	122	100	-1	-1	-1	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,076	1,229	0,554	40	1,5,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	1	10	0	18	0	4	5	10	3	2	1	10	198	0	0	2000	500	1500	0	0	5	5	5	5	5	5	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
465	Каменная руда	Каменное чудище	4	7	313	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	122	100	-1	-1	-1	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,076	1,229	0,554	40	1,5,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	1	10	0	18	0	4	5	10	3	2	1	10	198	0	0	2000	500	1500	0	0	5	5	5	5	5	5	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
466	Медовые соты	Медовые соты	4	2	314	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	306	100	-1	-1	-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,933	1,351	3,908	40	1,0,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	0	20	0	15	0	0	0	10	2	-2	1	10	200	1	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
467	Призрачный меч	Каменное чудище	4	2	311	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	306	100	-1	-1	-1	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,609	1,661	1,889	40	1,5,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	90	10	0	265	0	40	50	10	35	34	30	10	98	0	0	2000	500	1500	0	0	50	50	50	50	50	50	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
468	Счастливый волшебный камень	Каменное чудище	4	2	310	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	122	100	-1	-1	-1	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,141	0,992	0,926	40	1,5,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	90	10	0	265	0	40	50	10	35	34	30	10	98	0	0	2000	500	1500	0	0	50	50	50	50	50	50	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
469	Сосна	Дерево	4	6	315	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	121	100	-1	-1	29	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	4,03	3,778	7,858	40	1,5,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	2	10	0	23	0	4	6	10	4	3	1	10	197	0	0	2000	500	1500	0	0	6	6	6	6	6	6	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
470	Сосна	Дерево	4	6	316	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	121	100	-1	-1	29	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	4,03	3,778	7,858	40	1,5,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	3	10	0	24	0	4	6	10	4	3	1	10	196	0	0	2000	500	1500	0	0	6	6	6	6	6	6	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
471	Сосна	Дерево	4	6	317	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	121	100	-1	-1	29	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	4,03	3,778	7,858	40	1,5,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	4	10	0	28	0	5	7	10	4	3	1	10	195	0	0	2000	500	1500	0	0	7	7	7	7	7	7	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
472	Гриб	Каменное чудище	4	2	318	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	122	100	-1	-1	-1	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,223	1,405	1,154	40	1,5,0	2,5,0	399	0	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	90	10	0	265	0	40	50	10	35	34	30	10	98	0	0	2000	500	1500	0	0	50	50	50	50	50	50	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
473	Посол Громограда	Посол	4	2	322	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	16	100	-1	-1	-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,07	1	2,57	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	10	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
//500	Волк			Голодный шакал	4	5	500	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	100	100	391	392	393	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	2,234	0,866	1,298	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	0000,0000,0000	0000,0000,0000	4353,4820,1616,1640,3122,20,388,-1,-1,-1	153,500,1111,20000,2000,100000,200000,-1,-1,-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	41	2462	0	10000	0	214	321	16	80	135	150	10	153	14	0	2000	300	1500	450	0	25	25	25	25	25	25	20	0	4	0	1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
501	Улитка со стальным панцирем	Сонная улитка	4	5	501	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	71	100	272	273	274	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,178	0,687	0,883	40	1,5,0	2,5,0	399	398	0	1	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	44	2907	0	10000	0	172	259	21	114	145	159	10	150	15	0	2000	0	1500	450	0	27	27	71	93	27	27	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
502	Меткий скелет-лучник	Скелет-лучник	4	5	502	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	154	100	206	207	208	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,568	1,244	2,168	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	47	3267	0	10000	0	190	285	19	101	178	168	10	146	17	0	2000	400	1500	450	0	122	28	28	28	28	28	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
503	Темное грязилище	Грязедемон	4	5	503	0	1	1	0	0	0	0	0	0	0	487	0	0,0,0	1	141	100	260	261	262	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,281	1,393	0,916	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	4081,-1,-1,-1,-1,-1,-1,-1,-1,-1	200,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	49	3037	0	10000	0	279	418	19	94	162	174	10	144	17	0	2000	200	1500	450	0	53	29	29	176	29	29	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
504	Огромный полярный медведь	Медведь	4	5	504	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	144	100	233	234	235	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	2,236	1,113	1,344	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	49	4387	0	10000	0	203	304	22	126	162	156	10	144	17	0	2000	250	1500	450	0	53	29	78	127	29	78	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
505	Гранитный голем	Каменный голем	4	5	505	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	118	100	416	417	418	0	0	-50	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,649	3,906	3,697	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	51	4190	0	10000	0	219	328	25	130	169	185	10	142	21	0	2000	500	1500	450	0	30	30	30	30	30	30	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
506	Скелет-воитель	Скелет-воин	4	5	506	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	153	100	242	243	244	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	2,568	1,544	2,168	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	52	3368	0	10000	0	338	507	19	88	147	188	10	141	22	0	2000	350	1500	450	0	135	31	31	31	31	31	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
507	Элитный дворцовый часовой	Дворцовый страж	4	5	507	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	47	100	-1	-1	-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,954	2,185	4,311	40	1,5,0	2,5,0	399	394	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	82	8517	0	10000	0	479	718	36	205	279	263	10	107	33	0	2200	350	1500	315	0	169	46	46	128	46	46	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
508	Кошмарный проклятый труп	Проклятое тело	4	5	508	0	1	1	0	0	0	0	0	0	0	458	0	0,0,0	1	52	100	-1	-1	-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,896	1,696	2,599	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	63	7293	0	10000	0	307	460	28	159	211	203	10	128	29	0	2200	500	1500	315	0	36	36	130	36	36	36	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
509	Могучий призрачный охотник	Призрачный охотн	4	5	509	0	1	1	0	0	0	0	0	0	0	482	0	0,0,0	1	117	100	269	270	271	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,829	1,332	2,125	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	73	50000000	0	10000	0	492	738	29	122	246	300	10	117	31	0	2000	400	1500	350	0	41	41	41	41	41	41	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
510	Могучий Дворцовый страж	Дворцовый страж	4	5	510	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	47	100	-1	-1	-1	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	1,954	2,185	4,311	40	1,5,0	2,5,0	399	394	0	0	0,0,0	1	1	0	0	25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1	0000,0000,0000	0000,0000,0000	0	0	0	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	0,-1,-1,-1,-1,-1,-1,-1,-1,-1	10	1	1000	0	0	1	0	83	8517	0	10000	0	489	734	37	207	282	266	10	105	33	0	2200	350	1500	315	0	170	46	46	129	46	46	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1		
